Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MFI,EMA3,EMA5,SMA5,MACD,Signal,before_MACD,before_Signal,before_SMA5,before_EMA5,upper_sigma4,lower_sigma4,g_point,s_point,mode,yen,btc,total
2022-04-13 00:00:00+00:00,5032228.0,5204485.0,4987769.0,5161690.5,3472049228985,0.0,0.0,28.04235247683302,5120632.150017649,5156540.013167516,5144619.0,-35907.86314986739,-54813.90844167749,-74390.96971597616,-64266.93108758255,5163763.6,5153964.769751275,6823058.544625079,3988567.095374921,True,False,3,0.0,0.020467331450888235,105646.03031040102
2022-04-14 00:00:00+00:00,5160874.0,5192088.0,5000790.5,5039503.0,3071741571005,0.0,0.0,28.799580322620542,5080067.5750088245,5117527.675445011,5088741.9,-37460.10043618642,-49029.305773180466,-35907.86314986739,-54813.90844167749,5144619.0,5156540.013167516,6791075.817335137,4030151.382664862,False,False,3,0.0,0.020467331450888235,103145.17824874561
2022-04-15 00:00:00+00:00,5039993.5,5137532.5,5028881.5,5128108.0,2751220225930,0.0,0.0,35.70221429099194,5104087.787504412,5121054.450296674,5064238.1,-16966.66279226169,-38341.75811287421,-37460.10043618642,-49029.305773180466,5088741.9,5117527.675445011,6736691.328416614,4101769.111583386,False,False,3,0.0,0.020467331450888235,104958.68615195157
2022-04-16 00:00:00+00:00,5127963.0,5138252.0,5068038.0,5111798.0,2128602826600,0.0,0.0,33.210081919563436,5107942.893752206,5117968.966864449,5094756.1,-10026.073112242855,-28903.19644599709,-16966.66279226169,-38341.75811287421,5064238.1,5121054.450296674,6741786.5546128815,4094431.3253871193,False,False,3,0.0,0.020467331450888235,104624.86397598758
2022-04-17 00:00:00+00:00,5110950.0,5130291.5,5018699.5,5029139.5,2416961990162,0.0,0.0,26.553352972650142,5068541.196876103,5088359.144576299,5094047.8,-19817.947700195946,-25874.78019739671,-10026.073112242855,-28903.19644599709,5094756.1,5117968.966864449,6772618.450781572,4050288.269218429,False,False,3,0.0,0.020467331450888235,102933.06505925434
2022-04-18 00:00:00+00:00,5029677.5,5205057.5,4899383.0,5189542.5,4284366808713,0.0,0.0,35.806591972781455,5129041.8484380515,5122086.929717532,5099618.2,6954.91872051917,-14931.547224758084,-19817.947700195946,-25874.78019739671,5094047.8,5088359.144576299,6782114.667510541,4025660.13248946,False,False,3,0.0,0.020467331450888235,106216.08642597115
2022-04-19 00:00:00+00:00,5189791.5,5367043.0,5195273.5,5368246.0,3272887531413,0.0,0.0,34.86062427138337,5248643.924219025,5204139.953145022,5165366.8,44503.971074003726,4880.292208162519,6954.91872051917,-14931.547224758084,5099618.2,5122086.929717532,6780662.455549894,4023426.8244501054,False,False,3,0.0,0.020467331450888235,109873.67019190497
2022-04-20 00:00:00+00:00,5368115.5,5385546.5,5234670.0,5296541.0,3561317432655,0.0,0.0,36.02987337624862,5272592.462109513,5234940.302096681,5199053.4,37652.16001283191,15804.248143052317,44503.971074003726,4880.292208162519,5165366.8,5204139.953145022,6778597.375207925,4014548.904792074,False,False,3,0.0,0.020467331450888235,108406.06019021902
2022-04-21 00:00:00+00:00,5296174.5,5502724.5,5146085.5,5204848.5,4542856211193,0.0,0.0,35.01585230617364,5238720.481054757,5224909.701397787,5217663.5,13810.779656969942,15139.758647691526,37652.16001283191,15804.248143052317,5199053.4,5234940.302096681,6727887.394323051,4023663.2856769483,False,True,2,106422.8300417573,0.0,106422.8300417573
2022-04-22 00:00:00+00:00,5204655.5,5217453.0,5064848.0,5104645.0,3598105746131,0.0,0.0,34.94819772408587,5171682.740527378,5184821.467598525,5232764.6,-13138.72707114648,5713.596741412191,13810.779656969942,15139.758647691526,5217663.5,5224909.701397787,6642525.548874472,4051346.0111255283,False,False,2,106422.8300417573,0.0,106422.8300417573
2022-04-23 00:00:00+00:00,5104440.0,5130600.0,5054791.5,5072899.5,2073267727937,0.0,0.0,34.95117019202506,5122291.120263689,5147514.145065683,5209436.0,-25223.024801993743,-4598.61043972312,-13138.72707114648,5713.596741412191,5232764.6,5184821.467598525,6533715.474878682,4098455.2451213184,False,False,2,106422.8300417573,0.0,106422.8300417573
2022-04-24 00:00:00+00:00,5071826.0,5119046.0,5040372.0,5076086.5,2310374301672,0.0,0.0,34.93256972116475,5099188.810131844,5123704.930043789,5151004.1,-24516.119911944494,-11237.780263796913,-25223.024801993743,-4598.61043972312,5209436.0,5147514.145065683,6447103.715636833,4131720.4843631666,False,False,2,106422.8300417573,0.0,106422.8300417573
2022-04-25 00:00:00+00:00,5076513.0,5183693.5,4910322.0,5169601.0,4529113669344,0.0,0.0,44.482944105348416,5134394.905065922,5139003.620029192,5125616.1,-4608.714963270351,-9028.091830288058,-24516.119911944494,-11237.780263796913,5151004.1,5123704.930043789,6407597.655421561,4141258.424578439,True,False,3,0.0,0.020565689153131072,106316.40721171554
2022-04-26 00:00:00+00:00,5168337.5,5211164.0,4824994.0,4851114.0,4399521459965,0.0,0.0,44.047108548162036,4992754.452532961,5043040.413352795,5054869.2,-50285.96081983391,-22780.714826803345,-4608.714963270351,-9028.091830288058,5125616.1,5139003.620029192,6373102.339887784,4110256.8201122163,False,True,2,99666.73606783188,0.0,99666.73606783188
2022-04-27 00:00:00+00:00,4851475.5,5047937.0,4842030.5,5040429.5,3979438118542,0.0,0.0,44.521031364934025,5016591.976266481,5042170.108901863,5042026.1,-25578.132635382004,-23713.1874296629,-50285.96081983391,-22780.714826803345,5054869.2,5043040.413352795,6297712.921369448,4139339.198630551,False,False,2,99666.73606783188,0.0,99666.73606783188
2022-04-28 00:00:00+00:00,5040468.5,5276533.0,5097981.5,5201986.0,4434237311748,0.0,0.0,52.4815572788601,5109288.9881332405,5095442.072601242,5067843.4,13846.9155319985,-11193.1531091091,-25578.132635382004,-23713.1874296629,5042026.1,5042170.108901863,6161161.530926958,4236297.229073042,True,False,3,0.0,0.01914020324771425,99567.06933176405
2022-04-29 00:00:00+00:00,5201304.0,5201260.0,4962703.5,5013292.5,4010002617816,0.0,0.0,45.66432708096812,5061290.74406662,5068058.881734162,5055284.6,-6768.137667541392,-9718.147961919864,13846.9155319985,-11193.1531091091,5067843.4,5095442.072601242,5984584.243116197,4355916.236883803,False,False,3,0.0,0.01914020324771425,95955.4373902415
2022-04-30 00:00:00+00:00,5012778.0,5034248.0,4894889.5,4897088.0,3102739086839,0.0,0.0,40.669247676088546,4979189.37203331,5011068.587822774,5000782.0,-31879.215789464302,-17105.170571101346,-6768.137667541392,-9718.147961919864,5055284.6,5068058.881734162,5849019.582043266,4432577.057956735,False,True,2,93637.52838230053,0.0,93637.52838230053
2022-05-01 00:00:00+00:00,4896879.0,5015634.5,4880327.0,5001194.0,3510507329452,0.0,0.0,46.47921075968465,4990191.686016655,5007777.058548517,5030798.0,-17585.372531861998,-17265.237891354896,-31879.215789464302,-17105.170571101346,5000782.0,5011068.587822774,5815699.2087069545,4438328.351293046,False,False,2,93637.52838230053,0.0,93637.52838230053
2022-05-02 00:00:00+00:00,5001596.0,5097310.5,4965828.5,5012819.5,4283367470168,0.0,0.0,46.41489805316265,5001505.593008327,5009457.872365678,5025276.0,-7952.279357350431,-14160.918380020075,-17585.372531861998,-17265.237891354896,5030798.0,5007777.058548517,5749945.566252804,4473205.673747196,True,False,3,0.0,0.01866093340363008,93543.89085391823
2022-05-03 00:00:00+00:00,5012661.0,5027816.0,4892285.5,4912219.0,3555875791310,0.0,0.0,39.783742928225855,4956862.296504164,4977044.9149104515,4967322.6,-20182.618406287394,-16168.151722109184,-7952.279357350431,-14160.918380020075,5025276.0,5009457.872365678,5746785.708213692,4448749.971786308,False,True,2,91574.92503142329,0.0,91574.92503142329
2022-05-04 00:00:00+00:00,4911901.0,5157259.0,4909615.0,5130659.0,4750177522261,0.0,0.0,47.97506405189099,5043760.648252082,5028249.609940301,4990795.9,15511.038311781362,-5608.421710812335,-20182.618406287394,-16168.151722109184,4967322.6,4977044.9149104515,5700152.146980797,4480325.173019203,True,False,3,0.0,0.017830721181507456,91483.35010639187
2022-05-05 00:00:00+00:00,5130319.5,5147991.0,4663374.5,4766646.5,5617812077988,0.0,0.0,47.39435662138931,4905203.574126041,4941048.573293534,4964707.6,-35844.999167493545,-15687.280863039405,15511.038311781362,-5608.421710812335,4990795.9,5028249.609940301,5735418.711248321,4406340.168751679,False,True,2,84907.75196759608,0.0,84907.75196759608
2022-05-06 00:00:00+00:00,4766391.0,4771733.0,4625229.0,4706043.0,4935156970534,0.0,0.0,46.58152774749232,4805623.28706302,4862713.38219569,4905677.4,-57090.095132669434,-29488.218952916082,-35844.999167493545,-15687.280863039405,4964707.6,4941048.573293534,5808873.057466895,4312632.622533104,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-07 00:00:00+00:00,4706249.5,4717664.5,4562397.5,4635667.0,3182882311952,0.0,0.0,45.88191658685538,4720645.143531511,4787031.254797126,4830246.9,-66386.11126561556,-41787.516390482575,-57090.095132669434,-29488.218952916082,4905677.4,4862713.38219569,5901195.232105191,4188549.3278948097,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-08 00:00:00+00:00,4635796.0,4635796.0,4423745.5,4452870.5,4806359660000,0.0,0.0,44.31770925454973,4586757.821765755,4675644.336531417,4738377.2,-88886.51476566214,-57487.18251554243,-66386.11126561556,-41787.516390482575,4830246.9,4787031.254797126,6041220.205873351,3991818.7541266503,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-09 00:00:00+00:00,4452969.0,4477348.0,3950101.75,3950101.75,8260257755321,0.0,0.0,35.06391692301342,4268429.785882877,4433796.807687611,4502265.75,-165367.02180473413,-93447.128945273,-88886.51476566214,-57487.18251554243,4738377.2,4675644.336531417,6435563.786391988,3510323.0736080115,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-10 00:00:00+00:00,3947064.0,4252414.5,3893453.25,4044437.25,7797528579487,0.0,0.0,33.95568765745686,4156433.5179414386,4304010.288458408,4357823.9,-147576.77051696926,-111490.34280250508,-165367.02180473413,-93447.128945273,4502265.75,4433796.807687611,6641417.93929651,3217775.260703489,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-11 00:00:00+00:00,4043560.75,4155533.25,3661117.0,3757313.25,9139816955814,0.0,0.0,26.298470766219793,3956873.3839707193,4121777.9423056054,4168077.95,-164904.5583348861,-129295.08131329874,-147576.77051696926,-111490.34280250508,4357823.9,4304010.288458408,6924318.877400527,2826515.5425994727,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-12 00:00:00+00:00,3757362.5,3895610.5,3401233.5,3735677.75,8615123489216,0.0,0.0,18.765055810977323,3846275.5669853594,3993077.878203737,3988080.1,-146802.31121837767,-135130.8246149917,-164904.5583348861,-129295.08131329874,4168077.95,4121777.9423056054,7148856.540721121,2498500.939278879,False,False,2,84907.75196759608,0.0,84907.75196759608
2022-05-13 00:00:00+00:00,3733512.0,3997419.5,3696457.0,3783522.75,5535286540078,0.0,0.0,25.00438960102257,3814899.1584926797,3923226.168802491,3854210.55,-108327.01030981122,-126196.21984659821,-146802.31121837767,-135130.8246149917,3988080.1,3993077.878203737,7272521.6484264955,2262354.251573505,True,False,3,0.0,0.022419012602905186,84822.84421562849
2022-05-14 00:00:00+00:00,3783850.75,3901060.5,3708558.75,3889233.5,3692661287429,0.0,0.0,29.310383819122194,3852066.32924634,3911895.2792016603,3842036.9,-59828.94995532045,-104073.79654950563,-108327.01030981122,-126196.21984659821,3854210.55,3923226.168802491,7276977.11328703,2139577.7867129706,False,False,3,0.0,0.022419012602905186,87192.77485214105
2022-05-15 00:00:00+00:00,3888887.25,4051655.75,3815131.0,4051257.25,3343407169626,0.0,0.0,28.42519304741605,3951661.78962317,3958349.2694677734,3843400.9,-6687.479844603222,-71611.69098120483,-59828.94995532045,-104073.79654950563,3842036.9,3911895.2792016603,7231753.925797942,2085178.2742020572,False,False,3,0.0,0.022419012602905186,90825.187345361
2022-05-16 00:00:00+00:00,4051161.75,4051287.0,3774871.0,3850667.5,4205391895629,0.0,0.0,22.276623529147855,3901164.644811585,3922455.3463118486,3862071.75,-21290.70150026353,-54838.02782089106,-6687.479844603222,-71611.69098120483,3843400.9,3958349.2694677734,7231552.718747107,1977045.0012528934,False,False,3,0.0,0.022419012602905186,86328.16321209741
2022-05-17 00:00:00+00:00,3850601.75,3979801.75,3825928.75,3937876.75,3766467904953,0.0,0.0,27.03093110002698,3919520.697405793,3927595.814207899,3902511.55,-8075.116802106146,-39250.39081462942,-21290.70150026353,-54838.02782089106,3862071.75,3922455.3463118486,7211263.576178918,1903992.6838210816,False,False,3,0.0,0.022419012602905186,88283.30848693731
2022-05-18 00:00:00+00:00,3937698.25,3962023.5,3674284.75,3674284.75,4002433874429,0.0,0.0,20.149404437691583,3796902.7237028964,3843158.7928052656,3880663.95,-46256.06910236925,-41585.616910542696,-8075.116802106146,-39250.39081462942,3902511.55,3927595.814207899,7236336.551756444,1767030.5282435557,False,True,2,82291.46228079543,0.0,82291.46228079543
2022-05-19 00:00:00+00:00,3674296.0,3885577.25,3690852.0,3875878.75,4318148062018,0.0,0.0,26.29631560750755,3836390.736851448,3854065.4452035106,3877993.0,-17674.708352062386,-33615.31405771593,-46256.06910236925,-41585.616910542696,3880663.95,3843158.7928052656,7189072.828835005,1718277.6311649964,True,False,3,0.0,0.021210459903709483,82209.17081851463
2022-05-20 00:00:00+00:00,3875467.5,3929158.5,3675464.75,3733752.0,3931769079845,0.0,0.0,27.039055970151487,3785071.368425724,3813960.9634690075,3814491.95,-28889.59504328342,-32040.074386238426,-17674.708352062386,-33615.31405771593,3877993.0,3854065.4452035106,7117577.941311383,1674904.5986886164,False,False,3,0.0,0.021210459903709483,79194.5970863951
2022-05-21 00:00:00+00:00,3733639.25,3783380.0,3711587.0,3763351.0,2208847064674,0.0,0.0,27.64524393583413,3774211.184212862,3797090.9756460055,3797028.65,-22879.79143314343,-28986.64673520676,-28889.59504328342,-32040.074386238426,3814491.95,3813960.9634690075,7100818.273755424,1604643.2262445763,False,False,3,0.0,0.021210459903709483,79822.40548908498
2022-05-22 00:00:00+00:00,3763382.5,3892091.25,3743270.5,3878131.0,2766478293501,0.0,0.0,32.56537078912508,3826171.092106431,3824104.3170973375,3785079.5,2066.7750090933405,-18635.506153773393,-22879.79143314343,-28986.64673520676,3797028.65,3797090.9756460055,6998870.028352176,1613607.5916478233,False,False,3,0.0,0.021210459903709483,82256.94207683275
2022-05-23 00:00:00+00:00,3876299.0,3903879.0,3702622.5,3719553.5,4024356836998,0.0,0.0,34.941185419228916,3772862.2960532154,3789254.0447315588,3794133.25,-16391.74867834337,-17887.58699529672,2066.7750090933405,-18635.506153773393,3785079.5,3824104.3170973375,6836187.589062254,1657695.4309377456,False,False,3,0.0,0.021210459903709483,78893.44037145228
2022-05-24 00:00:00+00:00,3719836.75,3777651.0,3640319.75,3758448.25,3373285505358,0.0,0.0,37.72716128819261,3765655.273026608,3778985.446487706,3770647.15,-13330.173461098224,-16368.449150563887,-16391.74867834337,-17887.58699529672,3794133.25,3789254.0447315588,6705241.654575109,1688253.825424892,False,False,3,0.0,0.021210459903709483,79718.41590679207
2022-05-25 00:00:00+00:00,3758137.5,3832786.75,3731703.75,3758990.5,3499938751639,0.0,0.0,47.61587243854882,3762322.886513304,3772320.4643251374,3775694.85,-9997.577811833471,-14244.825370987082,-13330.173461098224,-16368.449150563887,3770647.15,3778985.446487706,6588822.249105924,1713625.430894076,False,False,3,0.0,0.021210459903709483,79729.91727867487
2022-05-26 00:00:00+00:00,3759297.75,3801409.0,3590853.5,3719985.75,4674169365746,0.0,0.0,50.980388517723675,3741154.318256652,3754875.5595500916,3767021.8,-13721.241293439642,-14070.297345137937,-9997.577811833471,-14244.825370987082,3775694.85,3772320.4643251374,6410763.955154039,1789187.0648459606,False,False,3,0.0,0.021210459903709483,78902.60859274564
2022-05-27 00:00:00+00:00,3717941.5,3727731.75,3601304.0,3639566.5,4650853139830,0.0,0.0,41.41620748767249,3690360.409128326,3716439.2063667276,3719308.9,-26078.797238401603,-18073.13064289249,-13721.241293439642,-14070.297345137937,3767021.8,3754875.5595500916,6199808.159445168,1890282.6205548318,False,True,2,77119.68243581912,0.0,77119.68243581912
2022-05-28 00:00:00+00:00,3638937.25,3663382.0,3630284.75,3663382.0,4515781346190,0.0,0.0,33.9118090700263,3676871.204564163,3698753.4709111513,3708074.6,-21882.26634698827,-19342.84254425775,-26078.797238401603,-18073.13064289249,3719308.9,3716439.2063667276,5988655.481063177,2001528.3389368234,False,False,2,77119.68243581912,0.0,77119.68243581912
2022-05-29 00:00:00+00:00,3689440.75,3751542.0,3666714.0,3747712.25,2302885822310,0.0,0.0,32.329851852443205,3712291.7272820817,3715073.063940767,3705927.4,-2781.336658685468,-13822.340582400322,-21882.26634698827,-19342.84254425775,3708074.6,3698753.4709111513,5573627.804456107,2305920.2755438928,True,False,3,0.0,0.020557224678437708,77042.5627533833
2022-05-30 00:00:00+00:00,3747382.25,4076868.75,3723217.0,4054141.0,5019118731516,0.0,0.0,41.67353711627514,3883216.363641041,3828095.7092938446,3764957.5,55120.65434719622,9158.657727465192,-2781.336658685468,-13822.340582400322,3705927.4,3715073.063940767,5317877.281022126,2504670.358977874,False,False,3,0.0,0.020557224678437708,83341.88741506613
2022-05-31 00:00:00+00:00,4053818.25,4146655.25,4030862.0,4092859.25,4317622037711,0.0,0.0,42.51049830314623,3988037.80682052,3916350.2228625626,3839532.2,71687.58395795757,30001.63313762932,55120.65434719622,9158.657727465192,3764957.5,3828095.7092938446,5054996.761255769,2718496.1787442314,False,False,3,0.0,0.020557224678437708,84137.82717947205
2022-06-01 00:00:00+00:00,4092890.75,4119906.5,3839661.25,3877575.5,5352757095671,0.0,0.0,41.28517232187141,3932806.65341026,3903425.315241708,3887134.0,29381.338168552145,29794.86814793693,71687.58395795757,30001.63313762932,3839532.2,3916350.2228625626,4740177.742410321,2972667.8775896793,False,True,2,79632.47857034433,0.0,79632.47857034433
2022-06-02 00:00:00+00:00,3877030.25,3974212.75,3852612.75,3958899.75,3779074428871,0.0,0.0,33.66973264640475,3945853.20170513,3921916.793494472,3946237.55,23936.408210658003,27842.04816884395,29381.338168552145,29794.86814793693,3887134.0,3903425.315241708,4489361.592076863,3183966.3679231363,False,False,2,79632.47857034433,0.0,79632.47857034433
2022-06-03 00:00:00+00:00,3958941.0,3976115.75,3840342.5,3886908.75,3425148960150,0.0,0.0,33.9144828435226,3916380.975852565,3910247.4456629814,3974076.85,6133.530189583544,20605.87550909048,23936.408210658003,27842.04816884395,3946237.55,3921916.793494472,4478737.569221974,3189534.950778025,False,False,2,79632.47857034433,0.0,79632.47857034433
2022-06-04 00:00:00+00:00,3887137.5,3916264.75,3860164.5,3903487.75,2170505398056,0.0,0.0,33.887984945876916,3909934.3629262825,3907994.2137753204,3943946.2,1940.14915096201,14383.966723047657,6133.530189583544,20605.87550909048,3974076.85,3910247.4456629814,4441115.044510151,3215881.515489848,False,False,2,79632.47857034433,0.0,79632.47857034433
2022-06-05 00:00:00+00:00,3903776.0,3940756.25,3869668.75,3909862.5,2257028842157,0.0,0.0,33.30603552534397,3909898.431463141,3908616.9758502133,3907346.85,1281.4556129276752,10016.46301967433,1940.14915096201,14383.966723047657,3943946.2,3907994.2137753204,4447724.443791041,3221476.056208959,False,False,2,79632.47857034433,0.0,79632.47857034433
2022-06-06 00:00:00+00:00,3910336.0,4164225.75,3907250.0,4146519.75,4222742348009,0.0,0.0,41.31303709937066,4028209.0907315705,3987917.900566809,3961135.7,40291.19016476162,20108.038734703427,1281.4556129276752,10016.46301967433,3907346.85,3908616.9758502133,4526813.29083262,3175254.5691673807,True,False,3,0.0,0.019185449699539954,79552.84609177399
2022-06-07 00:00:00+00:00,4146661.25,4176994.5,3888221.25,4137986.75,5415091078415,0.0,0.0,39.502887180649445,4083097.9203657852,4037940.8503778726,3996953.1,45157.06998791266,28457.715819106506,40291.19016476162,20108.038734703427,3961135.7,3987917.900566809,4592836.099372631,3137588.880627369,False,False,3,0.0,0.019185449699539954,79389.13664948782
2022-06-08 00:00:00+00:00,4137455.75,4149318.25,3984905.5,4062577.0,4066301904496,0.0,0.0,32.87848831917732,4072837.4601828926,4046152.900251915,4032086.75,26684.55993097741,27866.66385639681,45157.06998791266,28457.715819106506,3996953.1,4037940.8503778726,4624881.202645034,3119411.2573549664,False,True,2,77864.42431732392,0.0,77864.42431732392
2022-06-09 00:00:00+00:00,4062701.0,4089343.75,4035585.0,4046902.0,2915296974277,0.0,0.0,33.72225704673505,4059869.730091446,4046402.6001679436,4060769.6,13467.129923502449,23066.819212098693,26684.55993097741,27866.66385639681,4032086.75,4046152.900251915,4623682.07180035,3120261.96819965,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-10 00:00:00+00:00,4046677.75,4055222.0,3893489.25,3909880.75,4015233755311,0.0,0.0,33.90192791934801,3984875.240045723,4000895.3167786286,4060773.25,-16020.076732905582,10037.853897097268,13467.129923502449,23066.819212098693,4060769.6,4046402.6001679436,4626611.075048332,3122070.024951667,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-11 00:00:00+00:00,3909996.75,3952646.25,3795370.5,3812118.5,3662348303168,0.0,0.0,34.28585891727024,3898496.8700228613,3937969.711185752,3993893.0,-39472.84116289066,-6465.711122898709,-16020.076732905582,10037.853897097268,4060773.25,4000895.3167786286,4621050.24963421,3117570.19036579,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-12 00:00:00+00:00,3813826.0,3831188.5,3608100.25,3608100.25,4605834112483,0.0,0.0,29.04947774215307,3753298.5600114306,3828013.224123834,3887915.7,-74714.66411240352,-29215.36211940031,-39472.84116289066,-6465.711122898709,3993893.0,3937969.711185752,4638111.847460358,3095213.8325396413,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-13 00:00:00+00:00,3604720.0,3613572.75,2972331.0,3018512.0,9155188550119,0.0,0.0,19.147639825259176,3385905.2800057153,3558179.4827492223,3679102.7,-172274.202743507,-76901.64232743587,-74714.66411240352,-29215.36211940031,3887915.7,3828013.224123834,4965948.9460133035,2698787.3939866964,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-14 00:00:00+00:00,3018592.5,3100836.75,2813473.25,3004507.0,6888441261188,0.0,0.0,11.266221218053749,3195206.140002858,3373621.988499481,3470623.7,-178415.84849662334,-110739.71105049836,-172274.202743507,-76901.64232743587,3679102.7,3558179.4827492223,5195808.29842725,2410588.44157275,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-15 00:00:00+00:00,3003145.5,3037835.25,2715757.25,3027357.0,7364525435783,0.0,0.0,11.245018769700197,3111281.570001429,3258200.325666321,3294118.95,-146918.75566489203,-122799.39258862958,-178415.84849662334,-110739.71105049836,3470623.7,3373621.988499481,5360590.9718266465,2186926.2481733537,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-16 00:00:00+00:00,3027821.75,3074120.5,2687999.75,2698855.5,4129255371170,0.0,0.0,11.40276567901745,2905068.5350007145,3071752.050444214,3071466.35,-166683.51544349967,-137427.43354025294,-146918.75566489203,-122799.39258862958,3294118.95,3258200.325666321,5625780.159603645,1827395.0203963548,False,False,2,77864.42431732392,0.0,77864.42431732392
2022-06-17 00:00:00+00:00,2699394.0,2853272.75,2700697.0,2763281.75,3662388636092,0.0,0.0,11.565398342840583,2834175.1425003572,2968928.616962809,2902502.65,-134753.47446245188,-136536.1138476526,-166683.51544349967,-137427.43354025294,3071466.35,3071752.050444214,5809247.574562187,1567425.865437813,True,False,3,0.0,0.028150064644333356,77786.5598930066
2022-06-18 00:00:00+00:00,2763544.0,2798992.5,2390531.5,2567239.0,5670958891846,0.0,0.0,11.254576474521759,2700707.071250179,2835032.077975206,2812248.05,-134325.00672502723,-135799.0781401108,-134753.47446245188,-136536.1138476526,2902502.65,2968928.616962809,6026783.097711949,1254593.602288052,False,False,3,0.0,0.028150064644333356,72267.94380745372
2022-06-19 00:00:00+00:00,2566329.25,2797207.75,2438930.0,2780826.75,4780088242242,0.0,0.0,12.747912153843476,2740766.9106250894,2816963.635316804,2767512.0,-76196.72469171463,-115931.62699064541,-134325.00672502723,-135799.0781401108,2812248.05,2835032.077975206,6127535.383521015,1075588.2164789853,False,False,3,0.0,0.028150064644333356,78280.45277719143
2022-06-20 00:00:00+00:00,2780840.25,2821837.25,2656468.25,2783047.75,4163648876469,0.0,0.0,10.56754227896838,2761907.3303125445,2805658.340211203,2718650.15,-43751.009898658376,-91871.42129331641,-76196.72469171463,-115931.62699064541,2767512.0,2816963.635316804,6210094.380155709,918074.1798442905,False,False,3,0.0,0.028150064644333356,78342.9740707665
2022-06-21 00:00:00+00:00,2782339.5,2943302.75,2756227.25,2823214.75,3949144078727,0.0,0.0,16.223057687051583,2792561.0401562722,2811510.476807469,2743522.0,-18949.436651196796,-67564.09307927654,-43751.009898658376,-91871.42129331641,2718650.15,2805658.340211203,6273309.554151226,789550.8658487746,False,False,3,0.0,0.028150064644333356,79473.67771733543
2022-06-22 00:00:00+00:00,2824416.75,2834512.75,2703705.25,2718091.25,3885964976621,0.0,0.0,16.66821611744142,2755326.145078136,2780370.7345383125,2734483.9,-25044.589460176416,-53390.92520624317,-18949.436651196796,-67564.09307927654,2743522.0,2811510.476807469,6344279.616105729,642957.5438942714,False,False,3,0.0,0.028150064644333356,76514.44439669685
2022-06-23 00:00:00+00:00,2718033.75,2851341.25,2714443.5,2842828.0,3530716672371,0.0,0.0,21.51551103796134,2799077.072539068,2801189.823025542,2789601.7,-2112.7504864740185,-36298.20029965345,-25044.589460176416,-53390.92520624317,2734483.9,2780370.7345383125,6364738.20986124,550108.2101387596,False,False,3,0.0,0.028150064644333356,80025.79197272091
2022-06-24 00:00:00+00:00,2842662.25,2903353.25,2793804.25,2870732.25,3374542098792,0.0,0.0,26.882378213350343,2834904.661269534,2824370.6320170276,2807582.8,10534.029252506327,-20687.45711560019,-2112.7504864740185,-36298.20029965345,2789601.7,2801189.823025542,6305703.619738479,514470.1002615206,False,False,3,0.0,0.028150064644333356,80811.29841407255
2022-06-25 00:00:00+00:00,2870996.5,2909842.75,2834621.5,2907331.25,2484150959701,0.0,0.0,31.45277739989793,2871117.955634767,2852024.171344685,2832439.5,19093.784290082287,-7427.043313706032,10534.029252506327,-20687.45711560019,2807582.8,2824370.6320170276,6211343.050712297,513988.4292877042,False,False,3,0.0,0.028150064644333356,81841.5626299905
2022-06-26 00:00:00+00:00,2906541.0,2945377.5,2838467.75,2839820.25,2434641484234,0.0,0.0,33.12253757761654,2855469.1028173836,2847956.197563123,2835760.6,7512.905254260637,-2447.060457717142,19093.784290082287,-7427.043313706032,2832439.5,2852024.171344685,6163710.776196826,478600.2838031729,False,False,3,0.0,0.028150064644333356,79941.12361578691
2022-06-27 00:00:00+00:00,2839947.75,2899040.0,2793021.25,2808405.25,2839585964421,0.0,0.0,37.35542766184154,2831937.176408692,2834772.548375415,2853823.4,-2835.3719667233527,-2576.497627385879,7512.905254260637,-2447.060457717142,2835760.6,2847956.197563123,6082869.708799619,467401.7912003808,False,True,2,78977.7325456502,0.0,78977.7325456502
2022-06-28 00:00:00+00:00,2807872.5,2872790.25,2755235.0,2759134.0,2908908986637,0.0,0.0,40.349369316438285,2795535.5882043457,2809559.6989169433,2837084.6,-14024.110712597612,-6392.36865578979,-2835.3719667233527,-2576.497627385879,2853823.4,2834772.548375415,6009320.813032336,450728.70696766395,False,False,2,78977.7325456502,0.0,78977.7325456502
